beer_id,beer_name,mash_type,brewer,batch_size,boil_size,efficiency
unicorn-with-a-mustache,[u'Unicorn with a Mustache'],[u'Extract'],[u'Legion Of Awesome'],[u'18.9270589'],[u'20.81976479'],[u'75.0']
lumberjack-candy,[u'Lumberjack Candy'],[u'All Grain'],[u'Walker Richardson'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
hangover-holdem-ipa,"[u""Hangover Hold'em IPA""]",[u'All Grain'],[u'oldrubberboot'],[u'45.42494136'],[u'56.7811767'],[u'75.0']
get-lit-holiday-ale,[u'Get Lit Holiday Ale'],[u'All Grain'],[u'pileownz'],[u'20.81976479'],[u'51.10305903'],[u'72.0']
holly-jolly-spiced-ale,[u'Holly Jolly Spiced Ale'],[u'Partial Mash'],[u'QuasiFandango'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
odell-double-pilsner-clone,[u'Odell Double Pilsner Clone'],[u'Extract'],[u'djbaker77'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
generic-wheat-to-split,[u'Generic Wheat to Split'],[u'Extract'],[u'dainty'],[u'18.9270589'],[u'18.9270589'],[u'75.0']
mvp-millers-vanilla-porter,"[u""MVP (Miller's Vanilla Porter)""]",[u'Extract'],[u'erm1963'],[u'18.9270589'],[u'9.46352945'],[u'75.0']
fall-jogger,[u'Fall Jogger'],[u'All Grain'],[u'Jeremy Norton'],[u'20.81976479'],[u'26.876423638'],[u'75.0']
katy-s-kitties-dubbel,"[u""Katy's Kitties Dubbel""]",[u'All Grain'],[u'Zach McDowell'],[u'37.8541178'],[u'41.63952958'],[u'80.0']
mint-chocolate-porter-5,[u'Mint Chocolate Porter'],[u'Partial Mash'],[u'Wolfpack010'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
saturday-saison-a23533,[u'Saturday Saison'],[u'Extract'],[u'Field & Forest'],[u'20.81976479'],[u'26.876423638'],[u'75.0']
schwarztoberfest-3c985a,[u'Schwarztoberfest'],[u'All Grain'],[u'David Mann'],[u'41.63952958'],[u'45.42494136'],[u'75.0']
river-russian-imperial-stout,[u'River Russian Imperial Stout'],[u'All Grain'],[u'Jake Larson'],[u'26.49788246'],[u'32.17600013'],[u'75.0']
trillium-fort-point-pale-ale-clone-3c4c57,[u'Trillium Fort Point Pale Ale Clone'],[u'All Grain'],[u'Matt Benjamin'],[u'22.71247068'],[u'24.60517657'],[u'75.0']
brother-slavoj-wip,[u'Brother Slavoj -- WIP'],[u'All Grain'],[u'Alejandro'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
citra-golden-promise-smash,[u'Citra Golden Promise SMASH'],[u'All Grain'],[u'blatch'],[u'13.24894123'],[u'17.6778730126'],[u'82.0']
standard-weissbier-1,[u'Standard Weissbier'],[u'All Grain'],[u'Paul Wright'],[u'9.0'],[u'12.98'],[u'55.0']
firestone-walker-wookey-jack-02bfcf,[u'Firestone Walker Wookey Jack'],[u'All Grain'],[u'Malt Witman'],[u'20.81976479'],[u'25.504211867749998'],[u'75.0']
iras-vanilla-stout,"[u""Ira's Vanilla Stout""]",[u'All Grain'],[u'cnebbeling1'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
russian-river-brewing-pliny-the-elder-164113,"[u'Russian River Brewing ""Pliny the Elder"" ']",[u'All Grain'],[u'SEATTLEBREWING'],[u'41.63952958'],[u'50.5920284397'],[u'76.0']
heady-topper-clone-25,[u'Heady Topper Clone'],[u'All Grain'],[u'rjstew'],[u'34.06870602'],[u'44.289317825999994'],[u'75.0']
family-dinner-american-amber-ipa,[u'Family Dinner American Amber IPA'],[u'All Grain'],[u'grmowell'],[u'20.81976479'],[u'24.983717748'],[u'70.0']
midwest-belgian-tripel-all-grain,[u'Midwest Belgian Tripel All Grain'],[u'All Grain'],[u'stovepipe'],[u'21.198305968'],[u'30.28329424'],[u'70.0']
tastys-session-pale-1,"[u""Tasty's Session Pale""]",[u'All Grain'],[u'maxammt'],[u'22.71247068'],[u'98.42070628'],[u'75.0']
kama-citra-session-ipa-nb-5f6153,[u'Kama Citra Session IPA (NB)'],[u'All Grain'],[u'traviskroberts'],[u'20.81976479'],[u'26.876423638'],[u'75.0']
oktoberfest-209,[u'oktoberfest'],[u'Partial Mash'],[u'joeski'],[u'20.81976479'],[u'10.220611806'],[u'75.0']
whitest-ale-u-know,[u'Whitest Ale U Know'],[u'All Grain'],[u'Ben Cull'],[u'43.0'],[u'13.632'],[u'75.0']
corona-clone-5,[u'Corona Clone'],[u'All Grain'],[u'James Jackson'],[u'18.9270589'],[u'27.0278401092'],[u'71.0']
beavertown-gamma-ray-1,[u'Beavertown Gamma Ray'],[u'All Grain'],[u'BenBenson'],[u'23.0'],[u'8.08'],[u'75.0']
summertime-strawberry-saison,[u'Summertime Strawberry Saison'],[u'All Grain'],[u'Darin'],[u'20.81976479'],[u'26.0436330464'],[u'75.0']
sculpin-ipa-clone-1,[u'Sculpin IPA Clone'],[u'Extract'],[u'Vern LaMar'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
lakehouse-wheat,[u'Lakehouse Wheat'],[u'All Grain'],[u'Hawkeyebrewer'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
hoppy-belgian-6,[u'Hoppy Belgian'],[u'All Grain'],[u'ansing'],[u'7.57'],[u'2.4'],[u'60.0']
prima-pils-clone,[u'Prima Pils Clone'],[u'All Grain'],[u'redstrat'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
peepo-pils-pivo-pils-clone,[u'Peepo Pils (Pivo Pils clone)'],[u'All Grain'],[u'Soneast'],[u'20.81976479'],[u'27.065694227'],[u'75.0']
the-goats-stout,"[u""The Goat's Stout""]",[u'All Grain'],[u'CI Brewer'],[u'22.71247068'],[u'26.119341282'],[u'75.0']
girlie-lite,[u'Girlie Lite'],[u'Extract'],[u'mac_russell'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
lawnmower-kolsch-1,[u'Lawnmower Kolsch'],[u'Partial Mash'],[u'00radio'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
kilkenny-irish-red,[u'Kilkenny Irish Red'],[u'All Grain'],[u'mike joyce'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
ahp-saison,[u'AHP Saison'],[u'Extract'],[u'DarthCygnus'],[u'19.873411845'],[u'20.100536551799998'],[u'75.0']
timothy-taylor-landlord-clone,[u'Timothy Taylor Landlord Clone'],[u'All Grain'],[u'greenhouseuk'],[u'49.967435496'],[u'71.3928661708'],[u'75.0']
douche-a-corte-stout,"[u""Douche' (A Corte Stout)""]",[u'Extract'],[u'chiefmonk'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
aranycs-pp,[u'Aranycs\xf6pp'],[u'All Grain'],[u'spikey182'],[u'30.0'],[u'9.516'],[u'75.0']
juniper-pale-ale-9,[u'Juniper Pale Ale'],[u'All Grain'],[u'Conk'],[u'18.9270589'],[u'23.658823625'],[u'68.0']
belgian-single-12,[u'Belgian Single'],[u'All Grain'],[u'jjhandl'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
raspberry-wheat-97,[u'Raspberry Wheat'],[u'All Grain'],[u'Nephilium'],[u'20.81976479'],[u'24.5673224522'],[u'75.0']
fullers-esb-clone-5,[u'Fullers ESB clone'],[u'All Grain'],[u'Chris Parker'],[u'45.992753127'],[u'57.727529645'],[u'75.0']
jamils-english-barleywine,"[u""Jamil's English Barleywine""]",[u'All Grain'],[u'Belmont'],[u'22.71247068'],[u'37.8541178'],[u'70.0']
narwhal-inspired-russian-imperial-stout,[u'Narwhal Inspired Russian Imperial Stout'],[u'All Grain'],[u'Patrick Kafka'],[u'24.60517657'],[u'30.7753977714'],[u'65.0']
90-degree-pale-ale,[u'90 Degree Pale Ale'],[u'All Grain'],[u'Zack'],[u'22.71247068'],[u'29.526211884'],[u'75.0']
pumpkin-spice-porter-1,[u'Pumpkin Spice Porter'],[u'All Grain'],[u'jcheneyp'],[u'18.9270589'],[u'23.658823625'],[u'69.0']
bustn-a-ryem-roggenbier,"[u""Bust'n a Rye'm Roggenbier""]",[u'All Grain'],[u'Evertybrew'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
summer-like-blonde-ale-summer-love-attempt,"[u'""Summer Like"" Blonde Ale (Summer Love attempt)']",[u'Extract'],[u'jackruby83'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
prairie-bomb-clone-test-1,[u'Prairie Bomb Clone Test #1'],[u'Partial Mash'],[u'Josh Cedor'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
belgian-witbier-24,[u'Belgian Witbier'],[u'All Grain'],[u'Frogmanx82'],[u'41.63952958'],[u'45.803482538'],[u'75.0']
1337-zombie-citra-single-hop-6b55b8,[u'1337 Zombie (Citra Single Hop)'],[u'All Grain'],[u'MrBjorland'],[u'55.0'],[u'17.53'],[u'80.0']
edwort-oktoberfest,[u'EdWort Oktoberfest'],[u'All Grain'],[u'evillile'],[u'20.81976479'],[u'27.065694227'],[u'78.0']
winter-warmer-20-1,[u'Winter Warmer 2.0'],[u'Partial Mash'],[u'BierIstEssen'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
ezs-biab-american-brown-ale,"[u""EZ's BIAB American Brown Ale""]",[u'All Grain'],[u'EZduzit'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
nosferatu-clone-1,[u'Nosferatu Clone'],[u'All Grain'],[u'dabigd60'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
grapefruit-gose-wild-ab638f,[u'Grapefruit Gose Wild'],[u'All Grain'],[u'Friendship Ales'],[u'20.81976479'],[u'24.60517657'],[u'70.0']
banana-nut-beer-3,[u'Banana Nut Beer'],[u'All Grain'],[u'Lantzzy'],[u'42.396611936'],[u'52.99576492'],[u'70.0']
programmers-elbow-2,"[u""Programmer's Elbow""]",[u'Extract'],[u'sob'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
its-maibock-too-yeah,"[u""It's Maibock Too, Yeah!!!""]",[u'All Grain'],[u'jfranecki'],[u'18.9270589'],[u'22.71247068'],[u'70.0']
summer-shandy-4,[u'Summer Shandy'],[u'All Grain'],[u'mtourek'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
single-hop-ipa-sorachi-ace-scaled,[u'Single Hop IPA - Sorachi Ace - Scaled'],[u'All Grain'],[u'Drocnoc'],[u'24.60517657'],[u'30.7753977714'],[u'75.0']
campfire-kolsch,[u'Campfire Kolsch'],[u'All Grain'],[u'jefferyjg'],[u'20.81976479'],[u'26.0436330464'],[u'65.0']
brulosophy-oktoberfest,[u'Brulosophy Oktoberfest'],[u'All Grain'],[u'Eric'],[u'9.46352945'],[u'9.46352945'],[u'75.0']
brooklyn-brewshop-jalapeno-saison,[u'Brooklyn Brewshop Jalapeno Saison'],[u'All Grain'],[u'KidDynamite'],[u'3.78541178'],[u'4.731764725'],[u'75.0']
chinook-ipa-30,[u'Chinook IPA'],[u'Extract'],[u'seanmc802'],[u'12.113317696000001'],[u'15.14164712'],[u'75.0']
noble-trappist-ale-midwest-supplies-kit,[u'Noble Trappist Ale (Midwest Supplies Kit)'],[u'Partial Mash'],[u'Stu Huffman'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
booths-brewing-supply-old-rasputin-clone,"[u""Booth's Brewing Supply Old Rasputin clone""]",[u'All Grain'],[u'Michael Moussa'],[u'20.81976479'],[u'26.52438034246'],[u'70.0']
dutch-apple-ale,[u'Dutch Apple Ale'],[u'Partial Mash'],[u'Anonymous'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
chilly-willy-winter-warmer,[u'Chilly Willy Winter Warmer'],[u'All Grain'],[u'UrbanHops'],[u'22.71247068'],[u'28.39058835'],[u'63.0']
tunnocks-tea-cake-porter,"[u""Tunnock's Tea Cake (Porter)""]",[u'All Grain'],[u'Scelerat'],[u'20.5'],[u'6.504'],[u'75.0']
hoppiness-is-an-ipa-palmer-et-al,[u'Hoppiness is an IPA (Palmer et al)'],[u'All Grain'],[u'Sean Sanders'],[u'18.9270589'],[u'22.71247068'],[u'70.0']
single-hop-amarillo-ipa,[u'Single Hop Amarillo IPA'],[u'All Grain'],[u'garrettbk'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
kansai-cranberry-christmas-porter-2014,[u'Kansai Cranberry Christmas Porter 2014'],[u'All Grain'],[u'KansaiBeerLovers'],[u'4.0'],[u'1.272'],[u'75.0']
dogfish-smashin-punkin-clone,"[u""DogFish 'smashin' Punkin Clone""]",[u'All Grain'],[u'Dry County Brewing'],[u'22.71247068'],[u'27.254964816'],[u'75.0']
gingerbread-porter,[u'GingerBread Porter'],[u'Partial Mash'],[u'brewbuddies'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
vladimirs-own-stout,"[u""Vladimir's Own Stout""]",[u'All Grain'],[u'LutzBrauerei'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
k-lsch-schm-lsch,[u'K\xf6lsch Schm\xf6lsch'],[u'All Grain'],[u'Amalgamation Brewing'],[u'20.81976479'],[u'24.983717748'],[u'69.0']
big-island-breakfast,[u'Big Island Breakfast'],[u'Extract'],[u'grandpasgeniusbeer'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
egtesb-earl-grey-tea-esb,[u'(EGTESB) Earl Grey Tea ESB'],[u'Extract'],[u'sencindi'],[u'18.9270589'],[u'16.5801035964'],[u'75.0']
vanilla-coffee-porter-1,[u'Vanilla Coffee Porter'],[u'Partial Mash'],[u'LacyJr'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
backyard-pumpkin-ale-2013,[u'Backyard Pumpkin Ale 2013'],[u'All Grain'],[u'Bill Guzy'],[u'20.81976479'],[u'33.1602071928'],[u'75.0']
iron-beard-dark,[u'Iron Beard Dark'],[u'All Grain'],[u'The Bearded Brewers'],[u'18.9270589'],[u'24.60517657'],[u'75.0']
extra-extra-1,[u'Extra extra'],[u'All Grain'],[u'Dave Kleinschmidt'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
goose-ipa-b8cc58,[u'Goose IPA'],[u'Extract'],[u'Greydalf'],[u'8.0440000325'],[u'5.110305903'],[u'75.0']
zeitgeist-51d519,[u'Zeitgeist'],[u'All Grain'],[u'Evergreen Brewing'],[u'19.684141256'],[u'24.226635392000002'],[u'75.0']
2015-galaxy,[u'2015 Galaxy'],[u'All Grain'],[u'nathant'],[u'19.873411845'],[u'23.848094214'],[u'75.0']
daves-first-cider,"[u""Dave's first cider""]",[u'Extract'],[u'boschd'],[u'18.9270589'],[u'18.9270589'],[u'75.0']
fawnbrake-gingerbread-ale,[u'Fawnbrake Gingerbread Ale'],[u'Partial Mash'],[u'chrish012'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
nb-caribou-slobber-9,[u'NB Caribou Slobber'],[u'Extract'],[u'SteveM'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
party-dog-sierra-nevada-pa-clone,[u'Party Dog (Sierra Nevada PA clone)'],[u'Extract'],[u'Dave'],[u'20.81976479'],[u'24.150927156399998'],[u'75.0']
blanche-au-th-vert-green-tea,[u'Blanche au th\xe9 vert (green tea)'],[u'All Grain'],[u'Docthorjp'],[u'13.5'],[u'15.14'],[u'75.0']
ace-of-spades-black-ipa-1,[u'Ace of Spades Black IPA'],[u'All Grain'],[u'mormaii143'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
cascade-orange-pale-ale-1,[u'Cascade Orange Pale Ale'],[u'Partial Mash'],[u'CRSharff'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
sierra-nevada-pale-ale-clone-15,[u'Sierra Nevada Pale Ale Clone'],[u'Partial Mash'],[u'Peter Kane'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
summer-solstice-wit,[u'Summer Solstice Wit'],[u'All Grain'],[u'Patrick in Goshen'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
jamils-north-german-altbier,"[u""Jamil's North German Altbier""]",[u'All Grain'],[u'HoundsBreath'],[u'19.873411845'],[u'24.84176480625'],[u'65.0']
tafys-rye-pils,"[u""Tafy's Rye Pils""]",[u'All Grain'],[u'Tafaya'],[u'15.0'],[u'4.752'],[u'75.0']
hawaiian-pale-ale-1,[u'Hawaiian Pale Ale'],[u'All Grain'],[u'KO Amps'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
caribou-slobber-38,[u'Caribou Slobber'],[u'All Grain'],[u'Lexworth'],[u'19.873411845'],[u'23.848094214'],[u'73.0']
oataa,[u'Oataa'],[u'All Grain'],[u'jdmullin'],[u'18.9270589'],[u'22.71247068'],[u'70.0']
uerige-alt-5-gallon-version-1,[u'Uerige Alt (5 gallon version)'],[u'All Grain'],[u'Bob'],[u'20.781910672200002'],[u'26.0436330464'],[u'80.0']
summer-wheat-80,[u'Summer Wheat'],[u'Extract'],[u'BrewmasterBob'],[u'18.9270589'],[u'20.81976479'],[u'75.0']
peanut-butter-jelly-time-1,[u'Peanut Butter Jelly Time'],[u'All Grain'],[u'scottonthepot'],[u'22.71247068'],[u'27.254964816'],[u'75.0']
baptism-pale-ale-mk1,[u'Baptism Pale Ale mk1'],[u'Extract'],[u'DoverNHBrewer'],[u'20.81976479'],[u'23.658823625'],[u'75.0']
out-of-touch-oatemeal-stout,[u'Out of Touch Oatemeal Stout'],[u'All Grain'],[u'RoyBatty'],[u'3.78541178'],[u'6.624470615'],[u'78.0']
dammit-dan-stout,[u'Dammit Dan Stout'],[u'Extract'],[u'KegDemon'],[u'9.46352945'],[u'11.35623534'],[u'75.0']
red-ipa-46,[u'Red IPA'],[u'All Grain'],[u'nverboon'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
blonde-ale-wlp007,[u'Blonde Ale WLP007'],[u'All Grain'],[u'Randy Lahey'],[u'41.63952958'],[u'49.967435496'],[u'75.0']
jamils-seb,"[u""Jamil's SEB""]",[u'All Grain'],[u'psychobrawler'],[u'22.71247068'],[u'28.39058835'],[u'67.0']
brown-porter-5,[u'Brown porter'],[u'All Grain'],[u'DoTheMash'],[u'20.781910672200002'],[u'26.0436330464'],[u'80.0']
cascadian-dark-ale-45,[u'Cascadian Dark Ale'],[u'All Grain'],[u'Maciek Polo'],[u'25.0'],[u'7.26'],[u'75.0']
ipahhh,[u'IPAHHH!'],[u'Partial Mash'],[u'henrikalmer'],[u'12.0'],[u'2.744'],[u'75.0']
kayleighs-raspberry-wheat,"[u""Kayleigh's Raspberry Wheat""]",[u'Extract'],[u'Brian Schaefer'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
mans-best-friend-1,"[u""Man's Best Friend""]",[u'Extract'],[u'TuLabs'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
chinook-smash-4,[u'Chinook SMaSH'],[u'All Grain'],[u'stupergenius'],[u'20.81976479'],[u'24.150927156399998'],[u'70.0']
bitterye,[u'BitteRye'],[u'Partial Mash'],[u'anday6'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
yoopers-oatmeal-stout-8,"[u""Yooper's Oatmeal Stout""]",[u'All Grain'],[u'atimmerman88'],[u'21.2929412625'],[u'24.486882451875'],[u'79.0']
winter-ipa-28,[u'Winter IPA'],[u'All Grain'],[u'John Hubbs'],[u'18.9270589'],[u'20.81976479'],[u'75.0']
cherry-dark-belgian,[u'Cherry Dark Belgian'],[u'Partial Mash'],[u'Anonymous'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
winter-warmer-ale-2013,[u'Winter warmer ale 2013'],[u'All Grain'],[u'joshrau'],[u'18.9270589'],[u'20.81976479'],[u'75.0']
hibernation-ale-gdbc-clone,[u'Hibernation Ale - GDBC Clone'],[u'All Grain'],[u'Hightechlofi'],[u'41.63952958'],[u'59.468819063800005'],[u'75.0']
welcome-winter-english-ale,[u'Welcome Winter English Ale'],[u'Extract'],[u'Aaron Sullivan'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
session-red-1,[u'Session Red 1'],[u'All Grain'],[u'Matt'],[u'24.60517657'],[u'30.7753977714'],[u'70.0']
ashleighs-knock-you-on-your-ass-beer,"[u""Ashleigh's Knock You on Your Ass Beer""]",[u'All Grain'],[u'cpeumr'],[u'18.9270589'],[u'20.81976479'],[u'75.0']
vanilla-porter-101,[u'Vanilla Porter'],[u'All Grain'],[u'timbaraka'],[u'3.78541178'],[u'5.67811767'],[u'75.0']
pimped-biscuit-2978ed,[u'Pimped Biscuit'],[u'All Grain'],[u'tsvercauteren'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
colt-177-v3,[u'Colt .177 v.3'],[u'All Grain'],[u'Jo3sh'],[u'41.63952958'],[u'49.967435496'],[u'75.0']
extract-founders-breakfast-stout-clone,[u'Extract Founders Breakfast Stout Clone'],[u'Extract'],[u'JackSchutter'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
stone-xocoveza-clone-f026d4,[u'Stone Xocoveza Clone'],[u'All Grain'],[u'tbone74'],[u'20.81976479'],[u'28.39058835'],[u'68.0']
ska-modus-hoperandi-clone,[u'Ska Modus Hoperandi Clone'],[u'All Grain'],[u'Uziyahu'],[u'13.24894123'],[u'27.254964816'],[u'75.0']
wesley-snipes-chocolate-stout,[u'Wesley Snipes Chocolate Stout'],[u'All Grain'],[u'SeanKeith'],[u'18.9270589'],[u'22.71247068'],[u'60.0']
ziggy-spacedust-ipa-a-smaller-space-dust-clone,[u'Ziggy Spacedust IPA (a smaller Space Dust clone)'],[u'All Grain'],[u'PetitChouffe'],[u'11.35623534'],[u'14.195294175'],[u'70.0']
morning-has-broken-iipa,[u'Morning Has Broken IIPA'],[u'Extract'],[u'zefbarnes'],[u'20.81976479'],[u'22.901741269'],[u'75.0']
green-man-esb,[u'Green Man E.S.B.'],[u'All Grain'],[u'Anonymous'],[u'20.81976479'],[u'29.7533365908'],[u'80.0']
lenticular,[u'Lenticular'],[u'All Grain'],[u'markpeace'],[u'21.0'],[u'9.3'],[u'65.0']
121-gigawit,[u'1.21 Gigawit'],[u'Extract'],[u'Inverted Helicopter Engineering'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
lawnmower-kolsch-4,[u'Lawnmower Kolsch'],[u'All Grain'],[u'Preston'],[u'18.9270589'],[u'27.0278401092'],[u'70.0']
clone-saison-dupont,[u'Clone - Saison Dupont'],[u'All Grain'],[u'Michael Rising'],[u'18.9270589'],[u'27.0278401092'],[u'80.0']
raging-red-irish-red-ale,[u'Raging Red Irish Red Ale'],[u'All Grain'],[u'MBarnes97'],[u'18.9270589'],[u'13.24894123'],[u'70.0']
zombie-ritual-zombie-dust-clone-biab,[u'Zombie Ritual (Zombie Dust Clone) BIAB'],[u'All Grain'],[u'EbbotGBG'],[u'10.5'],[u'13.14'],[u'70.0']
breakwater-pale-ale-2,[u'Breakwater Pale Ale'],[u'All Grain'],[u'burkey'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
samuel-smiths-oatmeal-stout-clone-4,"[u""Samuel Smith's Oatmeal Stout Clone""]",[u'All Grain'],[u'Kaiser - Tls1133'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
scotch-ale-69,[u'Scotch Ale'],[u'All Grain'],[u'tabni'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
80-5,[u'80/-'],[u'All Grain'],[u'GSharp'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
ice-to-69-you,[u'Ice to 69 you'],[u'All Grain'],[u'JonnyWahHoo'],[u'20.82'],[u'6.6'],[u'75.0']
patersbier-25,[u'Patersbier'],[u'All Grain'],[u'mobilecabinworks'],[u'18.9270589'],[u'23.658823625'],[u'73.0']
snoweizen,[u'Snoweizen'],[u'All Grain'],[u'fermentalist'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
jamils-byo-irish-red-ale,"[u""Jamil's BYO Irish Red Ale""]",[u'All Grain'],[u'Vincent Castellano'],[u'45.42494136'],[u'59.052423768'],[u'70.0']
lucky-jack,[u'Lucky Jack'],[u'All Grain'],[u'akalars'],[u'25.0'],[u'7.92'],[u'75.0']
hbt-2011-russian-imperial-stout-1,[u'HBT 2011 Russian Imperial Stout'],[u'All Grain'],[u'Ken Franke'],[u'20.81976479'],[u'26.0436330464'],[u'75.0']
experimental-belgian-dark-strong-ale,[u'Experimental Belgian Dark Strong Ale'],[u'All Grain'],"[u'Br. Brent Bowen, O.P.']",[u'20.81976479'],[u'26.876423638'],[u'75.0']
ipa-938,[u'IPA'],[u'Extract'],[u'rimstad'],[u'20.0'],[u'6.336'],[u'75.0']
session-black-ipa,[u'Session Black IPA'],[u'All Grain'],[u'Hoffman Brewing Company'],[u'22.71247068'],[u'28.39058835'],[u'72.0']
apricot-wheat-ale-a8eb6a,[u' Apricot Wheat Ale'],[u'All Grain'],[u'mmrgreg'],[u'18.9270589'],[u'24.60517657'],[u'75.0']
chocolate-chipotle-stout-7,[u'Chocolate Chipotle Stout'],[u'Extract'],[u'mattc'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
elderflower-saison-final,[u'Elderflower Saison Final'],[u'All Grain'],[u'alexb'],[u'18.9270589'],[u'23.658823625'],[u'70.0']
delerium-tremens-clone-4,[u'Delerium Tremens Clone '],[u'All Grain'],[u'Stephen Perrier'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
maple-pecan-nut-brown,[u'Maple Pecan Nut Brown'],[u'All Grain'],[u'Rob S'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
heavy-axe-1,[u'Heavy Axe #1'],[u'All Grain'],[u'Derek Gillespie'],[u'18.9270589'],[u'24.60517657'],[u'75.0']
oatmeal-stout-248,[u'Oatmeal Stout'],[u'All Grain'],[u'skippernc'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
angel-ipa-de8bb1,[u'Angel IPA'],[u'All Grain'],[u'John Borders'],[u'9.46352945'],[u'13.24894123'],[u'84.0']
rye-pale-ale-78,[u'Rye pale ale'],[u'All Grain'],[u'Dave Kleinschmidt'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
vanilla-bourbon-stout-362a3e,[u'Vanilla bourbon stout'],[u'All Grain'],[u'Yeazzty '],[u'3.78541178'],[u'5.67811767'],[u'70.0']
pale-citra-smash-1,[u'Pale Citra SMaSH'],[u'All Grain'],[u'worthog79'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
nasty-nates-armadillo,"[u""Nasty Nate's Armadillo""]",[u'Extract'],[u'White Antelope'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
true-german-dunkelweizen,[u'True German Dunkelweizen'],[u'All Grain'],[u'Kaiser - Tls1133'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
oatmeal-raisin-cookie-amber,[u'Oatmeal Raisin Cookie Amber'],[u'All Grain'],[u'abuker'],[u'18.9270589'],[u'23.658823625'],[u'79.0']
jordans-hard-root-beer,"[u""Jordan's Hard Root Beer""]",[u'Partial Mash'],[u'Green Man Brewery'],[u'9.5013835678'],[u'9.8042165102'],[u'75.0']
coffee-creamer,[u'Coffee Creamer'],[u'All Grain'],[u'John Porterfield'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
belgian-blond-abbey-ale,[u'Belgian Blond Abbey Ale'],[u'All Grain'],[u'Jacob Landry'],[u'37.8541178'],[u'45.42494136'],[u'75.0']
pineapple-saison,[u'Pineapple Saison'],[u'All Grain'],[u'wwmarcum'],[u'20.81976479'],[u'23.9427295085'],[u'75.0']
belgian-dubbel-13,[u'Belgian Dubbel'],[u'All Grain'],[u'Eric'],[u'20.81976479'],[u'26.0436330464'],[u'75.0']
ginger-beer-42,[u'Ginger Beer'],[u'All Grain'],[u'WHATITBREW'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
2013-january-yotsnake-esb,[u'2013 January YOTSnake (ESB)'],[u'All Grain'],[u'Alan Graham'],[u'20.81976479'],[u'26.49788246'],[u'75.0']
