beer_id,beer_name,name,origin,alpha,beta,amount,use,form,time,notes
tongue-tickler-pilsner,[u'Tongue Tickler Pilsner'],[],[],[],[],[],[],[],[],[]
tongue-tickler-pilsner,[u'Tongue Tickler Pilsner'],[u'Saaz (CZ)'],[u'Czech Republic'],[u'3.0'],[],[u'0.021262147935693424'],[u'Boil'],[u'Pellet'],[u'60'],[]
tongue-tickler-pilsner,[u'Tongue Tickler Pilsner'],[u'Tettnanger (DE)'],[u'Germany'],[u'4.5'],[],[u'0.021262147935693424'],[u'Boil'],[u'Pellet'],[u'60'],[]
tongue-tickler-pilsner,[u'Tongue Tickler Pilsner'],[u'Saaz (CZ)'],[u'Czech Republic'],[u'3.0'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'30'],[]
tongue-tickler-pilsner,[u'Tongue Tickler Pilsner'],[u'Tettnanger (DE)'],[u'Germany'],[u'4.5'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'30'],[]
tongue-tickler-pilsner,[u'Tongue Tickler Pilsner'],[u'Tettnanger (DE)'],[u'Germany'],[u'4.5'],[],[u'0.021262147935693424'],[u'Dry Hop'],[u'Pellet'],[u'1440'],[]
blue-moon-clone-ii,[u'Blue Moon Clone II'],[],[],[],[],[],[],[],[],[]
jamils-oatmeal-stout,"[u""Jamil's Oatmeal Stout""]",[],[],[],[],[],[],[],[],[]
coffee-porter-21,[u'Coffee Porter'],[],[],[],[],[],[],[],[],[]
amarillo-pale-ale-midwest,[u'Amarillo Pale Ale (Midwest)'],[],[],[],[],[],[],[],[],[]
amarillo-pale-ale-midwest,[u'Amarillo Pale Ale (Midwest)'],[u'Columbus (US)'],[u'United States'],[u'15.4'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'60'],"[u'A high yielding, high alpha acid American bittering hop. Also known by the trade name Tomahawk. One of the ""Three Cs"" along with Cascade and Centennial. Like the others it is citrusy and slightly woody. Columbus has a very high amount of total oils, and can impart a \'resiny\' quality to a beer. Substitutes for bittering: Nugget, Chinook. Substitutes for aroma and flavor: Cascade, Centennial.']"
amarillo-pale-ale-midwest,[u'Amarillo Pale Ale (Midwest)'],[u'Amarillo (US)'],[u'United States'],[u'7.0'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'20'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
bs-pils,"[u""B's Pils""]",[],[],[],[],[],[],[],[],[]
bs-pils,"[u""B's Pils""]",[u'Magnum (DE)'],[u'Germany'],[u'14.0'],[],[u'0.014174765290462292'],[u'Boil'],[u'Leaf'],[u'60'],[]
bs-pils,"[u""B's Pils""]",[u'Centennial (US)'],[u'United States'],[u'10.0'],[],[u'0.0056699061161849165'],[u'Boil'],[u'Leaf'],[u'40'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
bs-pils,"[u""B's Pils""]",[u'Hallertauer Tradition (DE)'],[u'Germany'],[u'6.9'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'20'],[]
spanish-moon-brown-porter,[u'Spanish Moon Brown Porter'],[],[],[],[],[],[],[],[],[]
spanish-moon-brown-porter,[u'Spanish Moon Brown Porter'],[u'Fuggle (US)'],[u'United States'],[u'4.4'],[],[u'0.04252429587138674'],[u'Boil'],[u'Pellet'],[u'60'],[]
raw-amber-ale,[u'Raw Amber Ale'],[],[],[],[],[],[],[],[],[]
raw-amber-ale,[u'Raw Amber Ale'],[u'Horizon (US)'],[u'United States'],[u'12.0'],[],[u'0.113398'],[u'Boil'],[u'Pellet'],[u'60'],[u'American high alpha cross made in Oregon in 1970. Horizon and Nugget share a common parent (#65009).']
raw-amber-ale,[u'Raw Amber Ale'],[u'Horizon (US)'],[u'United States'],[u'12.0'],[],[u'0.113398'],[u'Boil'],[u'Leaf'],[u'0'],[u'American high alpha cross made in Oregon in 1970. Horizon and Nugget share a common parent (#65009).']
sierra-nevada-torpedo-clone-1,[u'Sierra Nevada Torpedo Clone'],[],[],[],[],[],[],[],[],[]
sierra-nevada-torpedo-clone-1,[u'Sierra Nevada Torpedo Clone'],[u'Magnum (DE)'],[u'Germany'],[u'13.5'],[],[u'0.04252429587138674'],[u'Boil'],[u'Pellet'],[u'60'],[]
sierra-nevada-torpedo-clone-1,[u'Sierra Nevada Torpedo Clone'],[u'Magnum (DE)'],[u'Germany'],[u'13.5'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'5'],[]
sierra-nevada-torpedo-clone-1,[u'Sierra Nevada Torpedo Clone'],[u'Hallertauer Mittelfr\xfch (DE)'],[u'Germany'],[u'4.2'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'5'],[]
sierra-nevada-torpedo-clone-1,[u'Sierra Nevada Torpedo Clone'],[u'Magnum (DE)'],[u'Germany'],[u'13.5'],[],[u'0.028349530580924584'],[u'Dry Hop'],[u'Leaf'],[u'14400'],[]
sierra-nevada-torpedo-clone-1,[u'Sierra Nevada Torpedo Clone'],[u'Hallertauer Mittelfr\xfch (DE)'],[u'Germany'],[u'4.2'],[],[u'0.028349530580924584'],[u'Dry Hop'],[u'Pellet'],[u'14400'],[]
jamils-weizenbock-3,"[u""Jamil's Weizenbock""]",[],[],[],[],[],[],[],[],[]
2012-summer-apricot-ale,[u'2012 Summer Apricot Ale'],[],[],[],[],[],[],[],[],[]
brother-hogans-dubbel,"[u""Brother Hogan's Dubbel""]",[],[],[],[],[],[],[],[],[]
brother-hogans-dubbel,"[u""Brother Hogan's Dubbel""]",[u'Styrian Golding (SI)'],[u'Slovenia'],[u'5.4'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'60'],[]
patersbier-nb-all-grain,[u'Patersbier (NB All Grain)'],[],[],[],[],[],[],[],[],[]
patersbier-nb-all-grain,[u'Patersbier (NB All Grain)'],[u'Tradition (DE)'],[u'Germany'],[u'6.0'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'60'],[]
patersbier-nb-all-grain,[u'Patersbier (NB All Grain)'],[u'Saaz (CZ)'],[u'Czech Republic'],[u'3.5'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'60'],[]
mad-russian-wedding,[u'Mad Russian Wedding'],[],[],[],[],[],[],[],[],[]
mad-russian-wedding,[u'Mad Russian Wedding'],[u'Galena (US)'],[u'United States'],[u'13.0'],[],[u'0.05669906116184917'],[u'Boil'],[u'Pellet'],[u'60'],"[u""A cultivar developed in 1968 from Brewer's Gold by open pollination in Idaho. An open pollination means that the male hop is unknown. The alpha acid content is relatively high\u201411.5 to 13.5%\u2014but its co-humulone content and its beta acid range are also high.""]"
mad-russian-wedding,[u'Mad Russian Wedding'],[u'Northern Brewer (DE)'],[u'Germany'],[u'8.5'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'10'],[]
helles-bock-3,[u'Helles Bock'],[],[],[],[],[],[],[],[],[]
helles-bock-3,[u'Helles Bock'],[u'Magnum (DE)'],[u'Germany'],[u'15.2'],[],[u'0.017009718348554744'],[u'Boil'],[u'Pellet'],[u'60'],[]
sierra-nevada-pale-ale-clone-all-grain-47ac65,[u'Sierra Nevada Pale Ale Clone (All Grain)'],[],[],[],[],[],[],[],[],[]
sierra-nevada-pale-ale-clone-all-grain-47ac65,[u'Sierra Nevada Pale Ale Clone (All Grain)'],[u'Perle (US)'],[u'United States'],[u'7.75'],[],[u'0.01984465'],[u'Boil'],[u'Pellet'],[u'90'],[]
sierra-nevada-pale-ale-clone-all-grain-47ac65,[u'Sierra Nevada Pale Ale Clone (All Grain)'],[u'Cascade (NZ)'],[u'New Zealand'],[u'5.5'],[],[u'0.0283495'],[u'Boil'],[u'Leaf'],[u'45'],[u'This hops origins stem from an early US breeding program circa 1956 and was the first commercially bred hop to emerge from the USDA-ARS program when released in 1972. It was bred from crossing an English Fuggle with a male selection believed to have been a crossing of Fuggle with the Russian variety Serebrianka.']
sierra-nevada-pale-ale-clone-all-grain-47ac65,[u'Sierra Nevada Pale Ale Clone (All Grain)'],[u'Cascade (US)'],[u'United States'],[u'7.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'0'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
otter-smash,[u'Otter Smash'],[],[],[],[],[],[],[],[],[]
otter-smash,[u'Otter Smash'],[u'Cascade (NZ)'],[u'New Zealand'],[u'5.5'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'60'],[u'This hops origins stem from an early US breeding program circa 1956 and was the first commercially bred hop to emerge from the USDA-ARS program when released in 1972. It was bred from crossing an English Fuggle with a male selection believed to have been a crossing of Fuggle with the Russian variety Serebrianka.']
revvys-blonde-leffe-clone,"[u""Revvy's Blonde (Leffe Clone)""]",[],[],[],[],[],[],[],[],[]
revvys-blonde-leffe-clone,"[u""Revvy's Blonde (Leffe Clone)""]",[u'Styrian Golding (SI)'],[u'Slovenia'],[u'4.5'],[],[u'0.04252429587138674'],[u'Boil'],[u'Pellet'],[u'60'],[]
goldings-bitter-1,[u'Goldings Bitter'],[],[],[],[],[],[],[],[],[]
goldings-bitter-1,[u'Goldings Bitter'],[u'Golding (UK)'],[u'United Kingdom'],[u'5.2'],[],[u'0.028349530580924584'],[u'Boil'],[u'Leaf'],[u'60'],[]
goldings-bitter-1,[u'Goldings Bitter'],[u'Golding (UK)'],[u'United Kingdom'],[u'5.2'],[],[u'0.028349530580924584'],[u'Boil'],[u'Leaf'],[u'30'],[]
western-front-belgian-pale-ale,[u'Western Front Belgian Pale Ale'],[],[],[],[],[],[],[],[],[]
western-front-belgian-pale-ale,[u'Western Front Belgian Pale Ale'],[u'Hallertau (DE)'],[u'Germany'],[u'4.8'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'60'],[]
western-front-belgian-pale-ale,[u'Western Front Belgian Pale Ale'],[u'Fuggle (US)'],[u'United States'],[u'4.5'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'30'],[]
western-front-belgian-pale-ale,[u'Western Front Belgian Pale Ale'],[u'Fuggle (US)'],[u'United States'],[u'4.5'],[],[u'0.04252429587138674'],[u'Boil'],[u'Pellet'],[u'5'],[]
irish-red-ale-mw,[u'Irish Red Ale (MW)'],[],[],[],[],[],[],[],[],[]
irish-red-ale-mw,[u'Irish Red Ale (MW)'],[u'Cascade (NZ)'],[u'New Zealand'],[u'7.1'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'60'],[u'This hops origins stem from an early US breeding program circa 1956 and was the first commercially bred hop to emerge from the USDA-ARS program when released in 1972. It was bred from crossing an English Fuggle with a male selection believed to have been a crossing of Fuggle with the Russian variety Serebrianka.']
maple-hazelnut,[u'Maple Hazelnut'],[],[],[],[],[],[],[],[],[]
sauer-stout,[u'Sauer Stout'],[],[],[],[],[],[],[],[],[]
sauer-stout,[u'Sauer Stout'],[u'Challenger (UK)'],[u'United Kingdom'],[u'7.5'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'60'],"[u'English hop. Introduced in 1972. Very popular dual-purpose hop in English ales. Used in many traditional English Bitters. When used for bittering, Challenger can impart a pleasant and complex marmalade/toffee/citrus flavour, which enhances strong ales. Substitutes: East Kent Goldings, Phoenix, Styrian Goldings, British Columbian Goldings.']"
high-five-esb-3,[u'High Five ESB 3'],[],[],[],[],[],[],[],[],[]
high-five-esb-3,[u'High Five ESB 3'],[u'Fuggle (US)'],[u'United States'],[u'4.2'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'60'],[]
high-five-esb-3,[u'High Five ESB 3'],[u'East Kent Golding (UK)'],[u'United Kingdom'],[u'5.4'],[],[u'0.028349530580924584'],[u'Boil'],[u'Leaf'],[u'60'],[]
high-five-esb-3,[u'High Five ESB 3'],[u'East Kent Golding (UK)'],[u'United Kingdom'],[u'5.4'],[],[u'0.028349530580924584'],[u'Boil'],[u'Leaf'],[u'10'],[]
high-five-esb-3,[u'High Five ESB 3'],[u'Fuggle (US)'],[u'United States'],[u'4.2'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'10'],[]
high-five-esb-3,[u'High Five ESB 3'],[u'East Kent Golding (UK)'],[u'United Kingdom'],[u'5.4'],[],[u'0.014174765290462292'],[u'Boil'],[u'Leaf'],[u'1'],[]
summit-epa,[u'Summit EPA'],[],[],[],[],[],[],[],[],[]
summit-epa,[u'Summit EPA'],[u'Horizon (US)'],[u'United States'],[u'12.0'],[],[u'0.01984465'],[u'Boil'],[u'Pellet'],[u'60'],[u'American high alpha cross made in Oregon in 1970. Horizon and Nugget share a common parent (#65009).']
summit-epa,[u'Summit EPA'],[u'Fuggle (US)'],[u'United States'],[u'4.75'],[],[u'0.0226796'],[u'Boil'],[u'Pellet'],[u'30'],[]
summit-epa,[u'Summit EPA'],[u'Cascade (US)'],[u'United States'],[u'5.75'],[],[u'0.04252424999999999'],[u'Boil'],[u'Pellet'],[u'5'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
warm-fuzzy-tinkle-times-v2,[u'Warm Fuzzy Tinkle Times v2'],[],[],[],[],[],[],[],[],[]
warm-fuzzy-tinkle-times-v2,[u'Warm Fuzzy Tinkle Times v2'],[u'Horizon (US)'],[u'United States'],[u'12.5'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'60'],[u'American high alpha cross made in Oregon in 1970. Horizon and Nugget share a common parent (#65009).']
warm-fuzzy-tinkle-times-v2,[u'Warm Fuzzy Tinkle Times v2'],[u'Horizon (US)'],[u'United States'],[u'12.5'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'30'],[u'American high alpha cross made in Oregon in 1970. Horizon and Nugget share a common parent (#65009).']
warm-fuzzy-tinkle-times-v2,[u'Warm Fuzzy Tinkle Times v2'],[u'East Kent Golding (UK)'],[u'United Kingdom'],[u'5.6'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'15'],[]
centennial-ipa-75,[u'Centennial IPA'],[],[],[],[],[],[],[],[],[]
centennial-ipa-75,[u'Centennial IPA'],[u'Centennial (US)'],[u'United States'],[u'10.5'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
centennial-ipa-75,[u'Centennial IPA'],[u'Centennial (US)'],[u'United States'],[u'10.5'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'20'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
centennial-ipa-75,[u'Centennial IPA'],[u'Centennial (US)'],[u'United States'],[u'10.5'],[],[u'0.056699'],[u'Boil'],[u'Pellet'],[u'5'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
centennial-ipa-75,[u'Centennial IPA'],[u'Centennial (US)'],[u'United States'],[u'10.5'],[],[u'0.056699'],[u'Dry Hop'],[u'Leaf'],[u'10080'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
liz-and-brads-red-head-belgian-dubbel,"[u'Liz & Brad\'s ""Red-Head"" Belgian Dubbel']",[],[],[],[],[],[],[],[],[]
liz-and-brads-red-head-belgian-dubbel,"[u'Liz & Brad\'s ""Red-Head"" Belgian Dubbel']",[u'Hallertau (DE)'],[u'Germany'],[u'4.5'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],[]
amer-i-can-pa-extract,[u'Amer-I-Can PA - Extract'],[],[],[],[],[],[],[],[],[]
amer-i-can-pa-extract,[u'Amer-I-Can PA - Extract'],[u'German Perle'],[],[u'7.0'],[],[u'0.028349530580924584'],[u'Boil'],[u'Leaf'],[u'60'],[]
